tf,anchor_shift,bar_time,currency,vel,acel,zvel,zS,cesta
D1,36,2025.08.12 00:00,CHF,14.6722547120,42.3010207214,0.4947259928,-0.0188524360,0.4285714286
D1,36,2025.08.12 00:00,CAD,-23.0690925541,-39.0278141157,-0.9327986703,-1.4935162068,0.8571428571
D1,36,2025.08.12 00:00,AUD,11.2588908060,23.2854132976,0.4410901620,0.3306763236,0.7142857143
D1,36,2025.08.12 00:00,NZD,8.2282732457,27.3575245040,0.3941604472,-0.2552716156,0.5714285714
D1,37,2025.08.11 00:00,USD,11.8756062331,9.3975364098,0.4237660240,1.0488013317,1.0000000000
D1,37,2025.08.11 00:00,EUR,-6.9121300997,-9.9278158760,-0.2896816283,0.1183700124,0.4285714286
D1,37,2025.08.11 00:00,GBP,36.0453115312,38.2248801411,1.6625172309,1.2738553075,0.8571428571
D1,37,2025.08.11 00:00,JPY,-21.7689569478,-52.4827388524,-0.5780446982,-0.1442761215,0.5714285714
D1,37,2025.08.11 00:00,CHF,-34.9077621863,-46.6303026110,-1.2995728194,-2.1203805675,1.0000000000
D1,37,2025.08.11 00:00,CAD,-7.4880187524,-9.2210804956,-0.3060667744,-0.6126950505,0.8571428571
D1,37,2025.08.11 00:00,AUD,10.4977578985,33.8171687492,0.4012508238,0.5895670378,0.7142857143
D1,37,2025.08.11 00:00,NZD,12.6581923234,36.8223525349,0.6039481882,-0.1532419501,0.5714285714
D1,38,2025.08.08 00:00,USD,-26.4878010377,-71.9074383059,-0.9339252051,0.2531779697,0.7142857143
D1,38,2025.08.08 00:00,EUR,11.6134484510,24.3966359524,0.4841470355,-0.1173297732,0.5714285714
D1,38,2025.08.08 00:00,GBP,24.6400055801,33.5133594232,1.1348272020,1.6299306181,1.0000000000
D1,38,2025.08.08 00:00,JPY,20.3608890395,31.9177229853,0.5375944824,-0.2342783605,0.7142857143
D1,38,2025.08.08 00:00,CHF,-25.1963996665,-28.2300312308,-0.9429178254,-2.0608748958,1.0000000000
D1,38,2025.08.08 00:00,CAD,-22.0668084550,-39.7291166132,-0.8847969303,-0.5850374211,0.8571428571
D1,38,2025.08.08 00:00,AUD,10.7763073972,33.1239298002,0.4082475232,0.5656749810,0.5714285714
D1,38,2025.08.08 00:00,NZD,6.3603586915,16.9149379889,0.3022495705,0.5487368817,0.8571428571
D1,39,2025.08.07 00:00,USD,-41.2033513668,-85.9864223103,-1.4756304503,-0.8554575798,1.0000000000
D1,39,2025.08.07 00:00,EUR,31.9380962264,69.5208289916,1.3166530137,0.4767876267,0.5714285714
D1,39,2025.08.07 00:00,GBP,20.5084517372,17.4095527102,0.9440648641,1.3922872732,0.8571428571
D1,39,2025.08.07 00:00,JPY,3.8718696989,-0.1661847400,0.1016425289,0.7572703765,0.5714285714
D1,39,2025.08.07 00:00,CHF,-4.3150441607,28.5620889375,-0.1611951062,-1.7021855177,0.8571428571
D1,39,2025.08.07 00:00,CAD,-27.3019061108,-34.4508724329,-1.0956054878,-1.0063575294,0.7142857143
D1,39,2025.08.07 00:00,AUD,8.3464767826,8.2419232472,0.3164805077,0.1695336544,0.5714285714
D1,39,2025.08.07 00:00,NZD,8.1554071933,-3.1309144034,0.3768248295,0.7681216961,1.0000000000
D1,40,2025.08.06 00:00,USD,-28.7084137296,-57.0447706701,-0.9914343851,-0.4997843568,0.7142857143
D1,40,2025.08.06 00:00,EUR,43.5848329487,76.8350174110,1.7852081321,2.1127627208,1.0000000000
D1,40,2025.08.06 00:00,GBP,6.7443157744,10.7451455173,0.3234474215,-0.1863785800,0.5714285714
D1,40,2025.08.06 00:00,JPY,-3.9607757460,-6.7001248656,-0.1012186369,0.2685898481,0.7142857143
D1,40,2025.08.06 00:00,CHF,-3.3310502428,13.8645717268,-0.1246670244,-1.3703119337,1.0000000000
D1,40,2025.08.06 00:00,CAD,-4.3328177796,-8.1849255930,-0.1738022007,0.0656751047,0.5714285714
D1,40,2025.08.06 00:00,AUD,-0.8955403332,-11.4584416429,-0.0333817878,0.5861447525,0.7142857143
D1,40,2025.08.06 00:00,NZD,-9.1005508920,-18.0564718836,-0.4470451542,-0.9766975555,0.7142857143
D1,41,2025.08.05 00:00,USD,-9.3311566243,-24.1626869208,-0.3301531457,1.0102694634,1.0000000000
D1,41,2025.08.05 00:00,EUR,15.1877528270,27.7647213333,0.6480825679,0.4532148236,0.5714285714
D1,41,2025.08.05 00:00,GBP,11.0374375356,16.5180493626,0.5228549505,-0.1209448353,0.5714285714
D1,41,2025.08.05 00:00,JPY,18.4748093478,0.9612632790,0.4723755517,1.0256958722,0.8571428571
D1,41,2025.08.05 00:00,CHF,-3.0107505444,18.1087478386,-0.1089097265,-1.1112645918,0.8571428571
D1,41,2025.08.05 00:00,CAD,-0.9905939634,-8.4238850745,-0.0401191942,0.9322166343,0.7142857143
D1,41,2025.08.05 00:00,AUD,-7.5979072612,-4.8066740291,-0.2847842125,-0.3177202217,0.7142857143
D1,41,2025.08.05 00:00,NZD,-23.7695913171,-25.9595357891,-1.1886072262,-1.8714671448,1.0000000000
D1,42,2025.08.04 00:00,USD,-5.7329297793,5.2350601320,-0.2034694501,0.3986328659,0.8571428571
D1,42,2025.08.04 00:00,EUR,-7.1448143998,-25.0848386690,-0.2979025041,0.7028767295,0.7142857143
D1,42,2025.08.04 00:00,GBP,12.9150730189,37.9769774158,0.6170645074,-0.7784427981,0.7142857143
D1,42,2025.08.04 00:00,JPY,42.7884893579,51.1214925502,1.1093430357,2.0083424131,1.0000000000
D1,42,2025.08.04 00:00,CHF,-27.6287660094,-40.8153679810,-1.0008316108,-1.1938153507,0.8571428571
D1,42,2025.08.04 00:00,CAD,15.9587215616,31.7004138792,0.6483407944,0.3470985911,0.5714285714
D1,42,2025.08.04 00:00,AUD,-12.0265224916,-23.7391130933,-0.4510842564,-0.5694078796,0.7142857143
D1,42,2025.08.04 00:00,NZD,-19.1292512583,-36.3946242340,-0.9607925273,-0.9152845713,0.8571428571
D1,43,2025.08.01 00:00,USD,2.4780698233,9.3038108869,0.0880177138,0.2144297957,0.5714285714
D1,43,2025.08.01 00:00,EUR,3.0156857763,5.7591290971,0.1236328867,0.7358737275,0.8571428571
D1,43,2025.08.01 00:00,GBP,-2.1795686099,7.6940754296,-0.1009809829,-1.6041423339,1.0000000000
D1,43,2025.08.01 00:00,JPY,30.7137819046,35.8038834313,0.7913946750,1.7069293534,1.0000000000
D1,43,2025.08.01 00:00,CHF,11.7225404247,16.4273233306,0.4380387986,0.5063586358,0.5714285714
D1,43,2025.08.01 00:00,CAD,1.7330617433,17.0614393412,0.0698160250,-0.0777967313,0.7142857143
D1,43,2025.08.01 00:00,AUD,-23.3194108507,-37.1238029532,-0.8363934237,-0.2090692825,0.4285714286
D1,43,2025.08.01 00:00,NZD,-24.1641602115,-54.9258585635,-1.1422972990,-1.2725831646,0.8571428571
D1,44,2025.07.31 00:00,USD,45.4196372682,83.8714750138,1.7691704723,1.8754319987,1.0000000000
D1,44,2025.07.31 00:00,EUR,-12.7831875014,-12.5196267216,-0.5676805381,-0.8262959726,0.7142857143
D1,44,2025.07.31 00:00,GBP,-8.8733538431,-20.6202084936,-0.4198049274,-0.5584437136,0.7142857143
D1,44,2025.07.31 00:00,JPY,-11.5568339459,-29.7813482802,-0.3371497058,-1.4668446037,1.0000000000
D1,44,2025.07.31 00:00,CHF,3.0336315643,14.4685165919,0.1103084003,0.3204378291,0.7142857143
D1,44,2025.07.31 00:00,CAD,17.6623081582,32.2352923382,0.7312817772,1.0562939953,0.8571428571
D1,44,2025.07.31 00:00,AUD,-22.3476224030,-33.7549371817,-0.7713095949,-0.3378178062,0.5714285714
D1,44,2025.07.31 00:00,NZD,-10.5545792974,-33.8991632668,-0.5177407788,-0.0627617271,0.5714285714
D1,45,2025.07.30 00:00,USD,44.7830709434,73.2288398705,1.6472135615,1.8831957498,1.0000000000
D1,45,2025.07.30 00:00,EUR,-37.5827327652,-41.8819608140,-1.7118935656,-1.5801904278,1.0000000000
D1,45,2025.07.30 00:00,GBP,3.0988990270,-9.2322982496,0.1380484015,-0.3124185291,0.5714285714
D1,45,2025.07.30 00:00,JPY,4.0380544389,-16.1679100844,0.1219950413,0.2606976811,0.7142857143
D1,45,2025.07.30 00:00,CHF,-32.8771330982,-35.8685760994,-1.2120457745,-0.8454591826,0.8571428571
D1,45,2025.07.30 00:00,CAD,7.1489663221,6.3038598900,0.2876099414,0.9636454628,0.8571428571
D1,45,2025.07.30 00:00,AUD,0.1045535354,15.4698333661,0.0035832300,-0.3839026880,0.7142857143
D1,45,2025.07.30 00:00,NZD,11.2863215967,8.1482121207,0.5483569561,0.0144319338,0.5714285714
D1,46,2025.07.29 00:00,USD,28.3363569406,43.2557713675,1.0415374623,1.8140091976,1.0000000000
D1,46,2025.07.29 00:00,EUR,-33.2501844623,-41.6046319066,-1.4878065913,-1.7425903498,1.0000000000
D1,46,2025.07.29 00:00,GBP,-4.0008297429,-18.4591156877,-0.1785707400,-0.6530838711,0.8571428571
D1,46,2025.07.29 00:00,JPY,2.7393491196,-29.5880706078,0.0808634048,0.5024121922,0.8571428571
D1,46,2025.07.29 00:00,CHF,-17.1956219696,-8.5697482640,-0.5831831506,-0.7698108498,0.7142857143
D1,46,2025.07.29 00:00,CAD,3.8521078134,3.8296701701,0.1579006249,0.3791834340,0.7142857143
D1,46,2025.07.29 00:00,AUD,10.5629013097,37.8160199663,0.3489968027,0.5060769946,0.5714285714
D1,46,2025.07.29 00:00,NZD,8.9559209916,13.3201049623,0.3934427729,-0.0361967477,0.5714285714
D1,47,2025.07.28 00:00,USD,14.8315302965,6.4600758620,0.5249081635,1.8146546504,1.0000000000
D1,47,2025.07.28 00:00,EUR,-12.5769685063,-18.8255873904,-0.5538531264,-0.9827664241,0.8571428571
D1,47,2025.07.28 00:00,GBP,-5.4806118271,-4.7873524545,-0.2451116436,-1.1373121847,1.0000000000
D1,47,2025.07.28 00:00,JPY,17.5135460688,27.7743223447,0.5238595620,-0.7497343287,0.5714285714
D1,47,2025.07.28 00:00,CHF,-21.1194983830,-33.6906354231,-0.7147403994,-0.7648891431,0.7142857143
D1,47,2025.07.28 00:00,CAD,7.4332911111,6.6610218064,0.2877398824,0.9677664920,0.8571428571
D1,47,2025.07.28 00:00,AUD,-2.7912332320,16.1010519347,-0.0913791467,0.4061491771,0.7142857143
D1,47,2025.07.28 00:00,NZD,2.1899444720,0.3071033203,0.0936200589,0.4461317611,0.5714285714
D1,48,2025.07.25 00:00,USD,-10.9679899113,-32.2341276774,-0.3814916478,0.7634829998,1.0000000000
D1,48,2025.07.25 00:00,EUR,17.9400242692,25.5304145507,0.9069121987,1.1349450628,0.7142857143
D1,48,2025.07.25 00:00,GBP,-25.0619043970,-29.7318009578,-1.1455512940,-1.6135092562,1.0000000000
D1,48,2025.07.25 00:00,JPY,-8.3330031923,-14.2772245137,-0.2496102765,-1.2621874026,0.8571428571
D1,48,2025.07.25 00:00,CHF,13.1866019716,38.3149996345,0.4479016870,0.9066718739,0.8571428571
D1,48,2025.07.25 00:00,CAD,-15.7416923176,-28.5437226337,-0.6493281483,-0.8285512366,0.7142857143
D1,48,2025.07.25 00:00,AUD,11.7125906016,27.8533659899,0.3830338891,0.3503779867,0.4285714286
D1,48,2025.07.25 00:00,NZD,17.2653729757,13.0880956076,0.7387328928,0.5487699721,0.5714285714
D1,49,2025.07.24 00:00,USD,-6.8257410637,-8.4031614896,-0.2395175401,0.0007587476,0.5714285714
D1,49,2025.07.24 00:00,EUR,-2.7434433208,-1.9908066264,-0.1324967676,0.4970672271,0.7142857143
D1,49,2025.07.24 00:00,GBP,-9.8736440395,-6.6425303192,-0.4408519668,-1.4794582612,0.8571428571
D1,49,2025.07.24 00:00,JPY,-5.0901015267,-30.2406882911,-0.1517492391,-0.9838417343,0.8571428571
D1,49,2025.07.24 00:00,CHF,-4.7047829059,16.3052381704,-0.1628449201,-0.5271134117,0.8571428571
D1,49,2025.07.24 00:00,CAD,-15.3283775979,-25.1322624387,-0.6324911326,-0.2374063207,0.5714285714
D1,49,2025.07.24 00:00,AUD,13.8043921025,20.8361048965,0.4494009453,1.8824613850,1.0000000000
D1,49,2025.07.24 00:00,NZD,30.7616983520,35.2681060980,1.2165367015,0.8475323683,0.8571428571
D1,50,2025.07.23 00:00,USD,-38.4518377456,-47.9148247033,-1.3855808852,-1.6605758850,1.0000000000
D1,50,2025.07.23 00:00,EUR,-0.2635607798,11.1552936726,-0.0127535263,0.0017277431,0.4285714286
D1,50,2025.07.23 00:00,GBP,11.7468546505,32.0078342650,0.5041719693,0.0247935700,0.7142857143
D1,50,2025.07.23 00:00,JPY,18.2245143343,25.7359085272,0.5425907581,-1.1214366666,0.8571428571
D1,50,2025.07.23 00:00,CHF,-11.4348850276,-7.5296804920,-0.3971386783,0.1935838054,0.5714285714
D1,50,2025.07.23 00:00,CAD,-14.5729841801,-26.7770996248,-0.5706019617,-0.1355970463,0.7142857143
D1,50,2025.07.23 00:00,AUD,11.4073147788,-3.0458311452,0.3718202823,1.7296218829,0.8571428571
D1,50,2025.07.23 00:00,NZD,23.3445839694,16.3683995006,0.9224128907,0.9678825964,1.0000000000
D1,51,2025.07.22 00:00,USD,-28.4457689271,-52.4733562028,-1.0019526303,-1.1869799635,1.0000000000
D1,51,2025.07.22 00:00,EUR,4.2992280488,10.7988590488,0.2122329884,0.9964760540,0.8571428571
D1,51,2025.07.22 00:00,GBP,12.3311972766,28.6874378402,0.5291852593,-0.7692714097,0.5714285714
D1,51,2025.07.22 00:00,JPY,20.2059645233,37.7453727569,0.6086581466,0.0340374379,0.5714285714
D1,51,2025.07.22 00:00,CHF,2.9914430012,6.3444233490,0.1070217588,1.7049685423,1.0000000000
D1,51,2025.07.22 00:00,CAD,0.8451064321,-8.5057683420,0.0322974379,0.8395461524,0.7142857143
D1,51,2025.07.22 00:00,AUD,-15.3652798308,-31.7927919700,-0.5294148262,-0.6054247660,0.7142857143
D1,51,2025.07.22 00:00,NZD,3.1381094759,9.1958235199,0.1289600342,-1.0133520473,0.8571428571
D1,52,2025.07.21 00:00,USD,-14.9194144269,-30.2180352476,-0.5058871174,-0.7160822840,0.8571428571
D1,52,2025.07.21 00:00,EUR,8.3544474444,10.8347910992,0.3863752126,1.6414464122,0.7142857143
D1,52,2025.07.21 00:00,GBP,14.4582859448,31.3149583969,0.6159802121,-0.7228647078,0.5714285714
D1,52,2025.07.21 00:00,JPY,32.3274197274,34.9584424774,0.9651653275,0.6096209887,1.0000000000
D1,52,2025.07.21 00:00,CHF,-8.6258737056,-16.2674118783,-0.3114725388,1.1216017531,0.8571428571
D1,52,2025.07.21 00:00,CAD,0.0224376433,10.1494131128,0.0008439962,0.1778544393,0.4285714286
D1,52,2025.07.21 00:00,AUD,-27.2531186566,-40.5948310300,-0.9395690125,-0.6200658335,0.7142857143
D1,52,2025.07.21 00:00,NZD,-4.3641839707,-0.1773269304,-0.1786765450,-1.4915107679,0.8571428571
D1,53,2025.07.18 00:00,USD,8.3714544345,0.4853724643,0.2868158155,0.4320667313,0.7142857143
D1,53,2025.07.18 00:00,EUR,6.2486188841,21.4644338933,0.2666989356,0.1807532062,0.4285714286
D1,53,2025.07.18 00:00,GBP,-0.6932593725,-11.6969931287,-0.0295588271,-0.6189421016,0.7142857143
D1,53,2025.07.18 00:00,JPY,-10.2607762759,-1.0463975446,-0.3158534524,-2.3360447700,1.0000000000
D1,53,2025.07.18 00:00,CHF,12.5711370401,26.7466752000,0.4449668500,1.1747461392,1.0000000000
D1,53,2025.07.18 00:00,CAD,0.7722693046,2.8619805220,0.0288774474,0.2739057898,0.2857142857
D1,53,2025.07.18 00:00,AUD,-18.8922851667,-34.4091555953,-0.6562720945,0.6543806230,0.7142857143
D1,53,2025.07.18 00:00,NZD,1.8828411518,-4.4059158110,0.0772705052,0.2391343821,0.5714285714
D1,54,2025.07.17 00:00,USD,21.2661377661,-3.2397913575,0.7207544177,2.2808913534,1.0000000000
D1,54,2025.07.17 00:00,EUR,-7.5903902815,0.7901323167,-0.3218466789,-0.2122601245,0.5714285714
D1,54,2025.07.17 00:00,GBP,4.6698965608,4.3789614931,0.2002619355,0.2551788200,0.8571428571
D1,54,2025.07.17 00:00,JPY,5.9442213214,24.7216715662,0.1801924552,-0.9863215567,1.0000000000
D1,54,2025.07.17 00:00,CHF,-25.1283976629,-20.2875434297,-0.8817570860,-0.0490886462,0.4285714286
D1,54,2025.07.17 00:00,CAD,12.8020303162,-2.7849908343,0.4786794154,0.4332224028,0.7142857143
D1,54,2025.07.17 00:00,AUD,-16.1407753882,-22.2757023472,-0.5718511836,-0.7151215561,0.7142857143
D1,54,2025.07.17 00:00,NZD,4.1772773681,18.6972625927,0.1751270360,-1.0065006928,0.8571428571
D1,55,2025.07.16 00:00,USD,1.5774204259,-32.3343452107,0.0514866519,0.6589423873,0.7142857143
D1,55,2025.07.16 00:00,EUR,-0.7526366944,5.1495907550,-0.0323194511,0.7964995844,0.8571428571
D1,55,2025.07.16 00:00,GBP,-3.2311137204,-3.9003439465,-0.1371087710,-0.6313655085,0.7142857143
D1,55,2025.07.16 00:00,JPY,25.1505867644,45.1967749542,0.7367469576,-0.5621621040,0.8571428571
D1,55,2025.07.16 00:00,CHF,-21.0100210763,-12.7712354460,-0.7255350900,-0.1105064557,0.7142857143
D1,55,2025.07.16 00:00,CAD,9.8038848408,-3.4561447310,0.3604855130,1.2238640120,1.0000000000
D1,55,2025.07.16 00:00,AUD,-7.0317127940,-11.4421738715,-0.2537856767,0.6836760944,0.5714285714
D1,55,2025.07.16 00:00,NZD,-4.5064077460,13.5578774965,-0.1931166832,-2.0589480098,0.8571428571
D1,56,2025.07.15 00:00,USD,9.4629869578,-15.7211757548,0.3048623264,1.3740071882,1.0000000000
D1,56,2025.07.15 00:00,EUR,-11.4188544524,-2.8509928410,-0.4913027745,0.0175235252,0.4285714286
D1,56,2025.07.15 00:00,GBP,-20.2609796144,-21.2545366270,-0.8634445301,-0.7180793188,0.7142857143
D1,56,2025.07.15 00:00,JPY,-7.5113941928,-2.9340941564,-0.2312859180,-1.8312087849,1.0000000000
D1,56,2025.07.15 00:00,CHF,-3.9052045356,5.2638238470,-0.1366496610,0.8336217055,0.7142857143
D1,56,2025.07.15 00:00,CAD,12.2041154447,-4.6717983136,0.4286663264,0.8260188450,0.8571428571
D1,56,2025.07.15 00:00,AUD,14.4531459240,15.3245125360,0.4989271667,0.3571941027,0.5714285714
D1,56,2025.07.15 00:00,NZD,6.9761844688,26.8442613098,0.2827219402,-0.8590772629,0.8571428571
D1,57,2025.07.14 00:00,USD,24.0275872757,4.9719957065,0.7761056772,1.0653415546,1.0000000000
D1,57,2025.07.14 00:00,EUR,-6.4996309999,-7.8782513660,-0.2734474286,0.4504844849,0.5714285714
D1,57,2025.07.14 00:00,GBP,-16.3562405636,2.9138778361,-0.7045046290,-1.4226327485,0.8571428571
D1,57,2025.07.14 00:00,JPY,-17.5394082337,-25.0845884437,-0.5349378899,-1.3622837602,1.0000000000
D1,57,2025.07.14 00:00,CHF,-3.3529803478,-2.1749857866,-0.1172098200,1.0705363127,0.8571428571
D1,57,2025.07.14 00:00,CAD,9.3508747742,0.6377945384,0.3232642501,0.5702699455,0.5714285714
D1,57,2025.07.14 00:00,AUD,16.4275121393,29.8931393754,0.5619025557,0.6021992098,0.5714285714
D1,57,2025.07.14 00:00,NZD,-6.0577140440,-3.2789818601,-0.2450795627,-0.9739149988,0.7142857143
D1,58,2025.07.11 00:00,USD,15.2986208207,6.6242480685,0.4838349638,0.6408884698,0.8571428571
D1,58,2025.07.11 00:00,EUR,-2.4803436548,11.6992885769,-0.0986689411,0.1248658000,0.4285714286
D1,58,2025.07.11 00:00,GBP,-16.8566724520,3.2669302510,-0.7117630349,-1.1735980301,0.8571428571
D1,58,2025.07.11 00:00,JPY,-2.6310227500,3.6834852580,-0.0802504840,-1.7560274677,1.0000000000
D1,58,2025.07.11 00:00,CHF,7.6415381726,17.1114759810,0.2659476436,0.9693859227,0.7142857143
D1,58,2025.07.11 00:00,CAD,-10.1269754696,-42.9420417442,-0.3519413789,0.0679744537,0.5714285714
D1,58,2025.07.11 00:00,AUD,13.3417123734,0.5595516576,0.4686459699,1.4390016090,1.0000000000
D1,58,2025.07.11 00:00,NZD,-4.1868570403,-0.0029380488,-0.1692729434,-0.3124907574,0.7142857143
D1,59,2025.07.10 00:00,USD,7.8860819702,4.7412824505,0.2540897557,-0.3271801557,0.4285714286
D1,59,2025.07.10 00:00,EUR,-15.2158150093,-17.3784719377,-0.5966398500,-0.3839380428,0.7142857143
D1,59,2025.07.10 00:00,GBP,11.0037337562,44.2924348598,0.4753052848,-0.5477336927,0.7142857143
D1,59,2025.07.10 00:00,JPY,-9.2143787313,-8.5717601892,-0.2851360688,-1.3796317677,1.0000000000
D1,59,2025.07.10 00:00,CHF,-14.1755381598,-6.1767434226,-0.5039717625,0.0270946041,0.4285714286
D1,59,2025.07.10 00:00,CAD,-2.0897112174,-24.0300376464,-0.0724799058,0.2005204669,0.7142857143
D1,59,2025.07.10 00:00,AUD,15.5168704286,4.4254965737,0.5457366602,2.3445265780,1.0000000000
D1,59,2025.07.10 00:00,NZD,6.2887569628,2.6977993119,0.2449046265,0.0663420098,0.7142857143
D1,60,2025.07.09 00:00,USD,24.5059291236,52.2304627826,0.7425379490,0.0332999563,0.5714285714
D1,60,2025.07.09 00:00,EUR,-8.3805225981,3.2274056968,-0.3316463771,0.4493059066,0.7142857143
D1,60,2025.07.09 00:00,GBP,0.2909350677,9.2839974751,0.0125604355,-0.1809584056,0.4285714286
D1,60,2025.07.09 00:00,JPY,-18.7774502448,-49.6627366584,-0.5774197836,-1.2350563703,1.0000000000
D1,60,2025.07.09 00:00,CHF,-4.8408542332,-9.4493492976,-0.1858525325,1.9883108960,1.0000000000
D1,60,2025.07.09 00:00,CAD,15.5870211504,33.9983574201,0.5482297723,-0.7001613429,0.7142857143
D1,60,2025.07.09 00:00,AUD,6.1349269589,-10.0644369924,0.2210897484,0.7533225795,0.7142857143
D1,60,2025.07.09 00:00,NZD,-14.5199852245,-29.5637004262,-0.5587911849,-1.1080632196,0.8571428571
D1,61,2025.07.08 00:00,USD,33.9117656366,70.1258369536,1.0303983935,0.3353354005,0.5714285714
D1,61,2025.07.08 00:00,EUR,-5.9022274494,10.3356093586,-0.2302311698,0.5749821030,0.8571428571
D1,61,2025.07.08 00:00,GBP,0.6692302261,3.6238329879,0.0289062371,-0.2115987788,0.7142857143
D1,61,2025.07.08 00:00,JPY,-20.0461881899,-29.2855737974,-0.6236116532,-1.9763239908,1.0000000000
D1,61,2025.07.08 00:00,CHF,-8.2387856303,-26.9494346190,-0.3170346918,1.2671484431,1.0000000000
D1,61,2025.07.08 00:00,CAD,13.2600295718,21.8890529133,0.4732967612,0.1843135701,0.4285714286
D1,61,2025.07.08 00:00,AUD,4.4104610775,-13.0108549977,0.1564780585,0.9008887749,0.7142857143
D1,61,2025.07.08 00:00,NZD,-18.0642852425,-36.7284687992,-0.6843721786,-1.0747455220,0.8571428571
D1,62,2025.07.07 00:00,USD,25.1841627126,44.2807863730,0.7148871608,0.8729081702,1.0000000000
D1,62,2025.07.07 00:00,EUR,-8.5678616114,-9.4210303481,-0.3318410834,0.8141304328,0.7142857143
D1,62,2025.07.07 00:00,GBP,0.9935570125,-13.4692701254,0.0439695414,0.6095548253,0.5714285714
D1,62,2025.07.07 00:00,JPY,-4.5773000364,-3.4815350996,-0.1426551702,-1.5182888755,0.8571428571
D1,62,2025.07.07 00:00,CHF,-9.1690283826,-22.6067676357,-0.3529813813,1.2008665603,0.8571428571
D1,62,2025.07.07 00:00,CAD,16.8759137583,32.6207075215,0.5959086313,0.0713995918,0.4285714286
D1,62,2025.07.07 00:00,AUD,-0.8713666121,2.3698161392,-0.0316387102,-0.6076334251,0.7142857143
D1,62,2025.07.07 00:00,NZD,-19.8680768410,-30.2927068248,-0.7046780679,-1.4429372798,1.0000000000
D1,63,2025.07.04 00:00,USD,19.0555915691,53.5953737077,0.5358892514,-0.8784898093,1.0000000000
D1,63,2025.07.04 00:00,EUR,1.3786203661,-0.9841321386,0.0528628306,1.3471022431,0.8571428571
D1,63,2025.07.04 00:00,GBP,-19.2701183997,-55.9522729406,-0.8685133607,-0.4495084425,0.2857142857
D1,63,2025.07.04 00:00,JPY,7.5451802100,10.9769054475,0.2415273027,-0.2368132888,0.8571428571
D1,63,2025.07.04 00:00,CHF,-1.1779945612,-21.1012045797,-0.0443238711,1.9538100825,1.0000000000
D1,63,2025.07.04 00:00,CAD,8.7130802358,9.2044019761,0.3012808932,-0.1080728724,0.4285714286
D1,63,2025.07.04 00:00,AUD,-13.4656272361,-4.2433168985,-0.4884391939,-0.7901204239,0.5714285714
D1,63,2025.07.04 00:00,NZD,-2.7787321839,8.5042454261,-0.0983876507,-0.8379074886,0.7142857143
D1,64,2025.07.03 00:00,USD,8.6743727522,30.6180046979,0.2414324417,-0.4369849966,0.8571428571
D1,64,2025.07.03 00:00,EUR,-14.1796322318,-23.5631933011,-0.5489741951,0.4011749288,0.5714285714
D1,64,2025.07.03 00:00,GBP,-20.1236027030,-61.9863960190,-0.9033523152,-0.1934539331,0.7142857143
