tf,bar_time,currency,S,vel3,vel6,vel12,acel6,pers12,efic12
M30,2026.02.27 19:30,JPY,49.5238095238,12.8571428571,14.7619047619,-9.5238095238,39.0476190476,0.4166666667,0.1250000000
M30,2026.02.27 19:30,CHF,59.0476190476,1.9047619048,-24.7619047619,-21.9047619048,-27.6190476190,0.6666666667,0.2804878049
M30,2026.02.27 19:30,CAD,61.4285714286,-6.6666666667,-6.6666666667,4.7619047619,-18.0952380952,0.5000000000,0.0531914894
M30,2026.02.27 19:30,AUD,39.5238095238,-5.2380952381,-0.4761904762,10.9523809524,-11.9047619048,0.5000000000,0.0946502058
M30,2026.02.27 19:30,NZD,59.5238095238,5.7142857143,8.0952380952,19.0476190476,-2.8571428571,0.5000000000,0.1980198020
H1,2026.02.27 19:00,USD,43.3333333333,-1.4285714286,-1.4285714286,0.4761904762,-3.3333333333,0.4166666667,0.0074074074
H1,2026.02.27 19:00,EUR,45.2380952381,1.4285714286,-3.3333333333,-3.8095238095,-2.8571428571,0.4166666667,0.0317460317
H1,2026.02.27 19:00,GBP,36.6666666667,11.9047619048,8.5714285714,5.2380952381,11.9047619048,0.4166666667,0.0541871921
H1,2026.02.27 19:00,JPY,37.6190476190,5.7142857143,-29.0476190476,-9.0476190476,-49.0476190476,0.3333333333,0.0756972112
H1,2026.02.27 19:00,CHF,67.6190476190,-15.2380952381,-10.4761904762,19.0476190476,-40.0000000000,0.3333333333,0.2272727273
H1,2026.02.27 19:00,CAD,73.3333333333,8.5714285714,20.4761904762,12.8571428571,28.0952380952,0.5833333333,0.2268907563
H1,2026.02.27 19:00,AUD,36.6666666667,-11.9047619048,0.9523809524,-36.6666666667,38.5714285714,0.3333333333,0.3221757322
H1,2026.02.27 19:00,NZD,59.5238095238,0.9523809524,14.2857142857,11.9047619048,16.6666666667,0.4166666667,0.1207729469
H4,2026.02.27 16:00,USD,32.3809523810,4.2857142857,-36.6666666667,5.2380952381,-78.5714285714,0.5000000000,0.0326409496
H4,2026.02.27 16:00,EUR,45.7142857143,-11.9047619048,-4.7619047619,2.3809523810,-11.9047619048,0.6363636364,0.0261780105
H4,2026.02.27 16:00,GBP,23.3333333333,-4.7619047619,-5.7142857143,-40.0000000000,28.5714285714,0.5833333333,0.3589743590
H4,2026.02.27 16:00,JPY,34.7619047619,-7.6190476190,-6.6666666667,6.1904761905,-19.5238095238,0.5833333333,0.0622009569
H4,2026.02.27 16:00,CHF,74.7619047619,30.4761904762,20.0000000000,24.2857142857,15.7142857143,0.4166666667,0.1954022989
H4,2026.02.27 16:00,CAD,70.4761904762,13.3333333333,8.5714285714,37.6190476190,-20.4761904762,0.6666666667,0.3891625616
H4,2026.02.27 16:00,AUD,57.1428571429,-19.0476190476,6.1904761905,-22.8571428571,35.2380952381,0.3333333333,0.1791044776
H4,2026.02.27 16:00,NZD,61.4285714286,-4.7619047619,19.0476190476,-12.8571428571,50.9523809524,0.4166666667,0.0981818182
D1,2026.02.26 00:00,USD,58.0952380952,-0.9523809524,-7.1428571429,23.8095238095,-38.0952380952,0.1818181818,0.3012048193
D1,2026.02.26 00:00,EUR,51.9047619048,2.8571428571,10.0000000000,9.5238095238,10.4761904762,0.6363636364,0.2173913043
D1,2026.02.26 00:00,GBP,30.0000000000,-10.9523809524,1.4285714286,2.8571428571,-0.0000000000,0.5833333333,0.0300000000
D1,2026.02.26 00:00,JPY,35.7142857143,-28.0952380952,-14.2857142857,-20.4761904762,-8.0952380952,0.5454545455,0.1477663230
D1,2026.02.26 00:00,CHF,50.0000000000,-9.5238095238,-15.2380952381,-13.3333333333,-17.1428571429,0.5833333333,0.0909090909
D1,2026.02.26 00:00,CAD,53.8095238095,8.5714285714,-0.9523809524,-5.7142857143,3.8095238095,0.5000000000,0.0625000000
D1,2026.02.26 00:00,AUD,76.1904761905,20.4761904762,11.4285714286,10.4761904762,12.3809523810,0.5833333333,0.0887096774
D1,2026.02.26 00:00,NZD,44.2857142857,17.6190476190,14.7619047619,-7.1428571429,36.6666666667,0.5833333333,0.0549450549
M30,2026.02.20 14:30,USD,50.4761904762,10.9523809524,4.2857142857,5.2380952381,3.3333333333,0.5833333333,0.0511627907
M30,2026.02.20 14:30,EUR,60.9523809524,6.1904761905,7.1428571429,21.4285714286,-7.1428571429,0.4166666667,0.2238805970
M30,2026.02.20 14:30,GBP,66.1904761905,1.9047619048,1.4285714286,8.0952380952,-5.2380952381,0.5833333333,0.1478260870
M30,2026.02.20 14:30,JPY,63.3333333333,7.6190476190,22.3809523810,10.4761904762,34.2857142857,0.6666666667,0.0687500000
M30,2026.02.20 14:30,CHF,47.1428571429,7.6190476190,1.9047619048,0.9523809524,2.8571428571,0.5833333333,0.0072463768
M30,2026.02.20 14:30,CAD,40.4761904762,-7.1428571429,-3.8095238095,-14.7619047619,7.1428571429,0.5000000000,0.2561983471
M30,2026.02.20 14:30,AUD,33.3333333333,-15.2380952381,-22.8571428571,-35.2380952381,-10.4761904762,0.5833333333,0.3303571429
M30,2026.02.20 14:30,NZD,38.0952380952,-11.9047619048,-10.4761904762,3.8095238095,-24.7619047619,0.6666666667,0.0360360360
H1,2026.02.20 14:00,USD,56.6666666667,14.2857142857,6.6666666667,-8.5714285714,21.9047619048,0.5000000000,0.0909090909
H1,2026.02.20 14:00,EUR,59.5238095238,5.2380952381,25.7142857143,3.8095238095,47.6190476190,0.4545454545,0.0579710145
H1,2026.02.20 14:00,GBP,73.3333333333,9.5238095238,16.6666666667,24.2857142857,9.0476190476,0.5833333333,0.2328767123
H1,2026.02.20 14:00,JPY,43.8095238095,13.3333333333,-0.4761904762,-8.0952380952,7.1428571429,0.5833333333,0.0646387833
H1,2026.02.20 14:00,CHF,42.8571428571,2.8571428571,-1.4285714286,7.6190476190,-10.4761904762,0.3333333333,0.0747663551
H1,2026.02.20 14:00,CAD,54.7619047619,3.8095238095,-9.0476190476,-5.2380952381,-12.8571428571,0.4166666667,0.0924369748
H1,2026.02.20 14:00,AUD,38.0952380952,-32.3809523810,-29.0476190476,-13.8095238095,-44.2857142857,0.5454545455,0.0989761092
H1,2026.02.20 14:00,NZD,30.9523809524,-16.6666666667,-9.0476190476,0.0000000000,-18.0952380952,0.6666666667,0.0000000000
H4,2026.02.20 08:00,USD,54.2857142857,-3.8095238095,-3.8095238095,-10.9523809524,3.3333333333,0.5000000000,0.0744336570
H4,2026.02.20 08:00,EUR,51.4285714286,10.0000000000,5.2380952381,4.2857142857,6.1904761905,0.5000000000,0.0526315789
H4,2026.02.20 08:00,GBP,58.5714285714,23.3333333333,13.3333333333,3.3333333333,23.3333333333,0.5000000000,0.0374331551
H4,2026.02.20 08:00,JPY,20.9523809524,-21.9047619048,-23.8095238095,-9.5238095238,-38.0952380952,0.5000000000,0.0787401575
H4,2026.02.20 08:00,CHF,40.0000000000,-11.4285714286,3.8095238095,2.3809523810,5.2380952381,0.3333333333,0.0230414747
H4,2026.02.20 08:00,CAD,54.2857142857,-4.7619047619,-13.3333333333,6.6666666667,-33.3333333333,0.5833333333,0.0786516854
H4,2026.02.20 08:00,AUD,76.1904761905,11.9047619048,13.3333333333,-0.4761904762,27.1428571429,0.5000000000,0.0031152648
H4,2026.02.20 08:00,NZD,44.2857142857,-3.3333333333,5.2380952381,4.2857142857,6.1904761905,0.5000000000,0.0367346939
D1,2026.02.19 00:00,USD,67.1428571429,18.5714285714,29.0476190476,36.6666666667,21.4285714286,0.8333333333,0.3793103448
D1,2026.02.19 00:00,EUR,41.4285714286,2.3809523810,4.2857142857,11.4285714286,-2.8571428571,0.5454545455,0.1875000000
D1,2026.02.19 00:00,GBP,26.1904761905,-12.8571428571,-3.8095238095,-22.8571428571,15.2380952381,0.5833333333,0.2553191489
D1,2026.02.19 00:00,JPY,44.7619047619,-5.7142857143,-29.0476190476,13.3333333333,-71.4285714286,0.5454545455,0.0921052632
D1,2026.02.19 00:00,CHF,54.7619047619,-1.4285714286,15.2380952381,-5.7142857143,36.1904761905,0.4166666667,0.0472440945
D1,2026.02.19 00:00,CAD,57.1428571429,11.4285714286,13.3333333333,13.3333333333,13.3333333333,0.6363636364,0.1707317073
D1,2026.02.19 00:00,AUD,72.3809523810,4.2857142857,-6.6666666667,-5.2380952381,-8.0952380952,0.5000000000,0.0421455939
D1,2026.02.19 00:00,NZD,36.1904761905,-16.6666666667,-22.3809523810,-40.9523809524,-3.8095238095,0.5833333333,0.2847682119
M30,2026.02.13 14:30,USD,47.6190476190,-9.5238095238,1.4285714286,-31.4285714286,34.2857142857,0.4166666667,0.3707865169
M30,2026.02.13 14:30,EUR,51.9047619048,-0.9523809524,18.5714285714,-8.5714285714,45.7142857143,0.4166666667,0.1475409836
M30,2026.02.13 14:30,GBP,37.1428571429,-16.1904761905,-24.2857142857,-16.6666666667,-31.9047619048,0.5000000000,0.2413793103
M30,2026.02.13 14:30,JPY,69.0476190476,12.8571428571,25.2380952381,34.2857142857,16.1904761905,0.6363636364,0.4556962025
M30,2026.02.13 14:30,CHF,77.6190476190,3.3333333333,30.4761904762,23.8095238095,37.1428571429,0.5454545455,0.2032520325
M30,2026.02.13 14:30,CAD,40.4761904762,-14.2857142857,-20.9523809524,-8.5714285714,-33.3333333333,0.5833333333,0.1200000000
M30,2026.02.13 14:30,AUD,37.1428571429,20.9523809524,1.4285714286,17.1428571429,-14.2857142857,0.5000000000,0.1730769231
M30,2026.02.13 14:30,NZD,39.0476190476,3.8095238095,-31.9047619048,-10.0000000000,-53.8095238095,0.5454545455,0.0917030568
H1,2026.02.13 14:00,USD,57.6190476190,3.8095238095,-14.2857142857,0.9523809524,-29.5238095238,0.3333333333,0.0166666667
H1,2026.02.13 14:00,EUR,63.8095238095,28.0952380952,-0.4761904762,5.7142857143,-6.6666666667,0.5000000000,0.0697674419
H1,2026.02.13 14:00,GBP,38.0952380952,-13.3333333333,-8.5714285714,-13.8095238095,-3.3333333333,0.5833333333,0.1779141104
H1,2026.02.13 14:00,JPY,55.7142857143,27.1428571429,14.2857142857,-5.7142857143,34.2857142857,0.5000000000,0.0352941176
H1,2026.02.13 14:00,CHF,78.0952380952,23.8095238095,18.0952380952,11.9047619048,24.2857142857,0.5000000000,0.1101321586
H1,2026.02.13 14:00,CAD,46.6666666667,-23.3333333333,-8.0952380952,3.8095238095,-20.0000000000,0.3333333333,0.0615384615
H1,2026.02.13 14:00,AUD,28.0952380952,-10.4761904762,9.0476190476,5.2380952381,12.8571428571,0.4166666667,0.0353697749
H1,2026.02.13 14:00,NZD,31.9047619048,-35.7142857143,-10.0000000000,-8.0952380952,-11.9047619048,0.4166666667,0.0580204778
H4,2026.02.13 08:00,USD,60.9523809524,-6.6666666667,19.0476190476,35.7142857143,2.3809523810,0.5833333333,0.2321981424
H4,2026.02.13 08:00,EUR,47.6190476190,2.3809523810,1.4285714286,11.4285714286,-8.5714285714,0.5454545455,0.1500000000
H4,2026.02.13 08:00,GBP,54.2857142857,18.0952380952,7.6190476190,3.8095238095,11.4285714286,0.5833333333,0.0481927711
H4,2026.02.13 08:00,JPY,49.0476190476,-22.3809523810,-7.6190476190,-27.1428571429,11.9047619048,0.6363636364,0.1844660194
H4,2026.02.13 08:00,CHF,51.4285714286,-8.0952380952,3.8095238095,4.2857142857,3.3333333333,0.4166666667,0.0456852792
H4,2026.02.13 08:00,CAD,50.9523809524,11.4285714286,9.0476190476,-10.9523809524,29.0476190476,0.5000000000,0.1144278607
H4,2026.02.13 08:00,AUD,30.4761904762,-14.2857142857,-16.6666666667,-26.1904761905,-7.1428571429,0.5000000000,0.1671732523
H4,2026.02.13 08:00,NZD,55.2380952381,19.5238095238,-16.6666666667,9.0476190476,-42.3809523810,0.5000000000,0.0750988142
D1,2026.02.12 00:00,USD,40.0000000000,14.2857142857,-10.0000000000,23.8095238095,-43.8095238095,0.3333333333,0.1655629139
D1,2026.02.12 00:00,EUR,44.2857142857,-6.6666666667,-3.3333333333,-10.0000000000,3.3333333333,0.6666666667,0.1337579618
D1,2026.02.12 00:00,GBP,34.2857142857,0.9523809524,-14.2857142857,-7.6190476190,-20.9523809524,0.5833333333,0.0824742268
D1,2026.02.12 00:00,JPY,73.8095238095,41.4285714286,50.0000000000,15.2380952381,84.7619047619,0.5454545455,0.1176470588
D1,2026.02.12 00:00,CHF,55.7142857143,-10.0000000000,-1.4285714286,-14.2857142857,11.4285714286,0.5833333333,0.1000000000
D1,2026.02.12 00:00,CAD,37.6190476190,-14.2857142857,-16.1904761905,10.9523809524,-43.3333333333,0.3636363636,0.1204188482
D1,2026.02.12 00:00,AUD,62.8571428571,-16.1904761905,-3.8095238095,-2.3809523810,-5.2380952381,0.5000000000,0.0160771704
D1,2026.02.12 00:00,NZD,51.4285714286,-9.5238095238,-0.9523809524,-15.7142857143,13.8095238095,0.5833333333,0.1369294606
M30,2026.02.06 14:30,USD,35.7142857143,-11.4285714286,-7.6190476190,1.9047619048,-17.1428571429,0.6666666667,0.0289855072
M30,2026.02.06 14:30,EUR,47.6190476190,10.9523809524,5.2380952381,4.2857142857,6.1904761905,0.6363636364,0.0731707317
M30,2026.02.06 14:30,GBP,57.1428571429,-7.6190476190,-2.8571428571,-1.4285714286,-4.2857142857,0.5454545455,0.0175438596
M30,2026.02.06 14:30,JPY,20.4761904762,4.7619047619,-1.9047619048,-17.6190476190,13.8095238095,0.5454545455,0.1365313653
M30,2026.02.06 14:30,CHF,55.2380952381,20.4761904762,31.9047619048,-3.8095238095,67.6190476190,0.4166666667,0.0256410256
M30,2026.02.06 14:30,CAD,57.6190476190,5.7142857143,3.3333333333,17.1428571429,-10.4761904762,0.5833333333,0.2368421053
M30,2026.02.06 14:30,AUD,63.8095238095,-12.8571428571,-19.5238095238,-4.2857142857,-34.7619047619,0.4166666667,0.0443349754
M30,2026.02.06 14:30,NZD,62.3809523810,-10.0000000000,-8.5714285714,3.8095238095,-20.9523809524,0.4166666667,0.0506329114
H1,2026.02.06 14:00,USD,30.4761904762,-16.6666666667,-6.6666666667,-26.1904761905,12.8571428571,0.8333333333,0.4074074074
H1,2026.02.06 14:00,EUR,43.3333333333,0.4761904762,1.4285714286,-9.0476190476,11.9047619048,0.3636363636,0.1570247934
H1,2026.02.06 14:00,GBP,63.3333333333,3.8095238095,-1.4285714286,24.2857142857,-27.1428571429,0.3333333333,0.4434782609
H1,2026.02.06 14:00,JPY,20.4761904762,0.0000000000,-14.7619047619,-59.0476190476,29.5238095238,0.7500000000,0.4843750000
H1,2026.02.06 14:00,CHF,47.6190476190,18.5714285714,-4.7619047619,-13.3333333333,3.8095238095,0.5000000000,0.0869565217
H1,2026.02.06 14:00,CAD,61.4285714286,8.5714285714,15.7142857143,16.6666666667,14.7619047619,0.5000000000,0.1851851852
H1,2026.02.06 14:00,AUD,69.5238095238,-10.9523809524,7.6190476190,42.3809523810,-27.1428571429,0.6666666667,0.3920704846
H1,2026.02.06 14:00,NZD,63.8095238095,-3.8095238095,2.8571428571,24.2857142857,-18.5714285714,0.5833333333,0.3333333333
H4,2026.02.06 08:00,USD,58.0952380952,-19.5238095238,-18.5714285714,-4.7619047619,-32.3809523810,0.5833333333,0.0359712230
H4,2026.02.06 08:00,EUR,52.3809523810,-4.7619047619,-8.0952380952,10.9523809524,-27.1428571429,0.3636363636,0.2527472527
H4,2026.02.06 08:00,GBP,44.2857142857,5.2380952381,18.5714285714,-22.8571428571,60.0000000000,0.4166666667,0.2500000000
H4,2026.02.06 08:00,JPY,32.3809523810,-23.3333333333,1.9047619048,11.9047619048,-8.0952380952,0.6666666667,0.0778816199
H4,2026.02.06 08:00,CHF,41.4285714286,-27.1428571429,-21.9047619048,0.0000000000,-43.8095238095,0.5833333333,0.0000000000
H4,2026.02.06 08:00,CAD,57.1428571429,8.5714285714,12.3809523810,2.3809523810,22.3809523810,0.5833333333,0.0187265918
H4,2026.02.06 08:00,AUD,61.9047619048,32.3809523810,10.4761904762,-4.2857142857,25.2380952381,0.5000000000,0.0256410256
H4,2026.02.06 08:00,NZD,52.3809523810,28.5714285714,5.2380952381,6.6666666667,3.8095238095,0.5833333333,0.0648148148
D1,2026.02.05 00:00,USD,55.7142857143,3.8095238095,26.1904761905,18.0952380952,34.2857142857,0.5000000000,0.1328671329
D1,2026.02.05 00:00,EUR,51.9047619048,20.0000000000,15.7142857143,-6.6666666667,38.0952380952,0.4166666667,0.0804597701
D1,2026.02.05 00:00,GBP,34.2857142857,-27.6190476190,-12.3809523810,-1.9047619048,-22.8571428571,0.6666666667,0.0190476190
D1,2026.02.05 00:00,JPY,40.0000000000,-3.3333333333,-2.8571428571,16.1904761905,-21.9047619048,0.5000000000,0.1111111111
D1,2026.02.05 00:00,CHF,63.3333333333,25.2380952381,10.9523809524,-4.7619047619,26.6666666667,0.5833333333,0.0349650350
D1,2026.02.05 00:00,CAD,53.8095238095,11.4285714286,11.9047619048,16.6666666667,7.1428571429,0.6363636364,0.1758793970
D1,2026.02.05 00:00,AUD,54.7619047619,-10.9523809524,-23.8095238095,-5.2380952381,-42.3809523810,0.5454545455,0.0445344130
D1,2026.02.05 00:00,NZD,46.1904761905,-18.5714285714,-25.7142857143,-32.3809523810,-19.0476190476,0.5454545455,0.3695652174
M30,2026.01.30 14:30,USD,51.9047619048,16.6666666667,-21.4285714286,-11.9047619048,-30.9523809524,0.5833333333,0.1037344398
M30,2026.01.30 14:30,EUR,32.8571428571,-29.0476190476,-24.7619047619,-30.4761904762,-19.0476190476,0.6363636364,0.4266666667
M30,2026.01.30 14:30,GBP,68.0952380952,31.4285714286,9.0476190476,8.0952380952,10.0000000000,0.5000000000,0.0918918919
M30,2026.01.30 14:30,JPY,41.9047619048,13.3333333333,-2.8571428571,-9.5238095238,3.8095238095,0.3333333333,0.1204819277
M30,2026.01.30 14:30,CHF,47.1428571429,-5.7142857143,-6.1904761905,-6.1904761905,-6.1904761905,0.5000000000,0.0452961672
M30,2026.01.30 14:30,CAD,46.1904761905,6.1904761905,-3.3333333333,-7.6190476190,0.9523809524,0.4166666667,0.1025641026
M30,2026.01.30 14:30,AUD,52.8571428571,-17.6190476190,30.0000000000,31.9047619048,28.0952380952,0.5833333333,0.2472324723
M30,2026.01.30 14:30,NZD,59.0476190476,-15.2380952381,19.5238095238,25.7142857143,13.3333333333,0.5833333333,0.1956521739
H1,2026.01.30 14:00,USD,62.3809523810,-13.8095238095,-3.8095238095,-2.3809523810,-5.2380952381,0.5833333333,0.0218340611
H1,2026.01.30 14:00,EUR,34.2857142857,-30.4761904762,-21.9047619048,-0.9523809524,-42.8571428571,0.5000000000,0.0109890110
H1,2026.01.30 14:00,GBP,60.4761904762,8.0952380952,9.5238095238,0.4761904762,18.5714285714,0.5000000000,0.0050761421
H1,2026.01.30 14:00,JPY,38.5714285714,5.7142857143,-13.8095238095,-0.9523809524,-26.6666666667,0.5833333333,0.0119047619
H1,2026.01.30 14:00,CHF,39.5238095238,0.4761904762,-22.3809523810,-8.5714285714,-36.1904761905,0.5000000000,0.0857142857
H1,2026.01.30 14:00,CAD,52.8571428571,-6.1904761905,-5.7142857143,-15.2380952381,3.8095238095,0.6666666667,0.2622950820
H1,2026.01.30 14:00,AUD,49.5238095238,20.4761904762,31.9047619048,13.8095238095,50.0000000000,0.5833333333,0.0785907859
H1,2026.01.30 14:00,NZD,62.3809523810,15.7142857143,26.1904761905,13.8095238095,38.5714285714,0.5000000000,0.1223628692
H4,2026.01.30 08:00,USD,66.6666666667,34.7619047619,20.0000000000,34.7619047619,5.2380952381,0.6363636364,0.3133047210
H4,2026.01.30 08:00,EUR,46.1904761905,9.5238095238,11.4285714286,2.8571428571,20.0000000000,0.5000000000,0.0405405405
H4,2026.01.30 08:00,GBP,40.9523809524,2.3809523810,-6.1904761905,3.8095238095,-16.1904761905,0.7272727273,0.0487804878
H4,2026.01.30 08:00,JPY,30.9523809524,-4.2857142857,-7.6190476190,-26.6666666667,11.4285714286,0.5000000000,0.2170542636
H4,2026.01.30 08:00,CHF,53.8095238095,-13.8095238095,13.8095238095,7.1428571429,20.4761904762,0.6666666667,0.0724637681
H4,2026.01.30 08:00,CAD,62.8571428571,-1.9047619048,-1.4285714286,6.6666666667,-9.5238095238,0.5000000000,0.0945945946
H4,2026.01.30 08:00,AUD,36.6666666667,-21.4285714286,-27.1428571429,-26.6666666667,-27.6190476190,0.5833333333,0.1761006289
H4,2026.01.30 08:00,NZD,61.9047619048,-5.2380952381,-2.8571428571,-1.9047619048,-3.8095238095,0.5000000000,0.0166666667
D1,2026.01.29 00:00,USD,20.9523809524,0.0000000000,-24.2857142857,-53.3333333333,4.7619047619,0.7500000000,0.5283018868
D1,2026.01.29 00:00,EUR,33.8095238095,-12.3809523810,-12.3809523810,-19.5238095238,-5.2380952381,0.5833333333,0.1906976744
D1,2026.01.29 00:00,GBP,44.2857142857,-1.4285714286,9.5238095238,-16.6666666667,35.7142857143,0.4166666667,0.1912568306
D1,2026.01.29 00:00,JPY,43.8095238095,-25.7142857143,12.3809523810,22.3809523810,2.3809523810,0.5000000000,0.1266846361
D1,2026.01.29 00:00,CHF,63.3333333333,-4.7619047619,19.5238095238,24.2857142857,14.7619047619,0.7500000000,0.1924528302
D1,2026.01.29 00:00,CAD,48.0952380952,24.2857142857,-0.4761904762,0.0000000000,-0.9523809524,0.5000000000,0.0000000000
D1,2026.01.29 00:00,AUD,70.0000000000,10.4761904762,-5.2380952381,10.9523809524,-21.4285714286,0.5454545455,0.0954356846
D1,2026.01.29 00:00,NZD,75.7142857143,9.5238095238,0.9523809524,31.9047619048,-30.0000000000,0.8181818182,0.4685314685
M30,2026.01.23 14:30,USD,23.3333333333,-20.4761904762,-36.6666666667,-35.7142857143,-37.6190476190,0.6666666667,0.3218884120
M30,2026.01.23 14:30,EUR,35.2380952381,-9.0476190476,-8.5714285714,-11.4285714286,-5.7142857143,0.6666666667,0.1290322581
M30,2026.01.23 14:30,GBP,56.6666666667,-13.3333333333,-15.2380952381,12.3809523810,-42.8571428571,0.4166666667,0.1160714286
M30,2026.01.23 14:30,JPY,47.6190476190,0.9523809524,-25.2380952381,34.2857142857,-84.7619047619,0.6666666667,0.2022471910
M30,2026.01.23 14:30,CHF,40.0000000000,10.0000000000,8.0952380952,-5.7142857143,21.9047619048,0.4166666667,0.0465116279
M30,2026.01.23 14:30,CAD,55.2380952381,2.3809523810,-5.2380952381,-11.4285714286,0.9523809524,0.5833333333,0.1518987342
M30,2026.01.23 14:30,AUD,80.4761904762,20.0000000000,45.7142857143,7.1428571429,84.2857142857,0.5000000000,0.0491803279
M30,2026.01.23 14:30,NZD,61.4285714286,9.5238095238,37.1428571429,10.4761904762,63.8095238095,0.5000000000,0.0940170940
H1,2026.01.23 14:00,USD,37.6190476190,-15.2380952381,-17.1428571429,-5.7142857143,-28.5714285714,0.5000000000,0.0659340659
H1,2026.01.23 14:00,EUR,34.2857142857,-3.8095238095,-10.0000000000,-8.0952380952,-11.9047619048,0.5000000000,0.1125827815
H1,2026.01.23 14:00,GBP,55.2380952381,-19.5238095238,5.7142857143,-1.4285714286,12.8571428571,0.4545454545,0.0186335404
H1,2026.01.23 14:00,JPY,45.2380952381,-31.4285714286,30.4761904762,14.2857142857,46.6666666667,0.5000000000,0.0765306122
