tf,anchor_shift,bar_time,pair,ifm_light
M30,17,2025.09.26 15:00,GBPCAD,80.5735670698
M30,17,2025.09.26 15:00,GBPCHF,77.4597419677
M30,17,2025.09.26 15:00,GBPJPY,74.7279871159
M30,17,2025.09.26 15:00,GBPNZD,79.8454856038
M30,17,2025.09.26 15:00,GBPUSD,82.9407233045
M30,17,2025.09.26 15:00,NZDCAD,58.9081014485
M30,17,2025.09.26 15:00,NZDCHF,23.7630532394
M30,17,2025.09.26 15:00,NZDJPY,29.1961462911
M30,17,2025.09.26 15:00,NZDUSD,60.5789821567
M30,17,2025.09.26 15:00,USDCAD,42.5610682584
M30,17,2025.09.26 15:00,USDCHF,30.8632412154
M30,17,2025.09.26 15:00,USDJPY,34.7154796343
M30,18,2025.09.26 14:30,AUDCAD,34.8737858640
M30,18,2025.09.26 14:30,AUDCHF,33.4524441386
M30,18,2025.09.26 14:30,AUDJPY,47.0781970799
M30,18,2025.09.26 14:30,AUDNZD,45.9351568820
M30,18,2025.09.26 14:30,AUDUSD,52.1753233421
M30,18,2025.09.26 14:30,CADCHF,55.9890728441
M30,18,2025.09.26 14:30,CADJPY,41.7789165307
M30,18,2025.09.26 14:30,CHFJPY,58.4727215721
M30,18,2025.09.26 14:30,EURAUD,52.1302196541
M30,18,2025.09.26 14:30,EURCAD,34.8285661202
M30,18,2025.09.26 14:30,EURCHF,26.3162986998
M30,18,2025.09.26 14:30,EURGBP,37.8486170405
M30,18,2025.09.26 14:30,EURJPY,28.4236108170
M30,18,2025.09.26 14:30,EURNZD,43.5561531860
M30,18,2025.09.26 14:30,EURUSD,45.0766393752
M30,18,2025.09.26 14:30,GBPAUD,55.0184031690
M30,18,2025.09.26 14:30,GBPCAD,37.4050428219
M30,18,2025.09.26 14:30,GBPCHF,42.8485283605
M30,18,2025.09.26 14:30,GBPJPY,40.2769934553
M30,18,2025.09.26 14:30,GBPNZD,62.1321298499
M30,18,2025.09.26 14:30,GBPUSD,54.8402388764
M30,18,2025.09.26 14:30,NZDCAD,27.0908435693
M30,18,2025.09.26 14:30,NZDCHF,27.7533489218
M30,18,2025.09.26 14:30,NZDJPY,24.1049147046
M30,18,2025.09.26 14:30,NZDUSD,48.8811008298
M30,18,2025.09.26 14:30,USDCAD,49.7312443101
M30,18,2025.09.26 14:30,USDCHF,46.1751589766
M30,18,2025.09.26 14:30,USDJPY,45.2357559576
M30,19,2025.09.26 14:00,AUDCAD,41.9475154016
M30,19,2025.09.26 14:00,AUDCHF,44.9088007091
M30,19,2025.09.26 14:00,AUDJPY,25.4552561118
M30,19,2025.09.26 14:00,AUDNZD,42.7547360692
M30,19,2025.09.26 14:00,AUDUSD,39.4922649295
M30,19,2025.09.26 14:00,CADCHF,36.8185706246
M30,19,2025.09.26 14:00,CADJPY,25.5216875088
M30,19,2025.09.26 14:00,CHFJPY,33.4307600868
M30,19,2025.09.26 14:00,EURAUD,48.7346019777
M30,19,2025.09.26 14:00,EURCAD,38.7882786125
M30,19,2025.09.26 14:00,EURCHF,33.5641681527
M30,19,2025.09.26 14:00,EURGBP,20.0000000000
M30,19,2025.09.26 14:00,EURJPY,20.6897078272
M30,19,2025.09.26 14:00,EURNZD,44.5437114920
M30,19,2025.09.26 14:00,EURUSD,20.0000000000
M30,19,2025.09.26 14:00,GBPAUD,52.1917931621
M30,19,2025.09.26 14:00,GBPCAD,61.4321034350
M30,19,2025.09.26 14:00,GBPCHF,51.5891695921
M30,19,2025.09.26 14:00,GBPJPY,41.7231856630
M30,19,2025.09.26 14:00,GBPNZD,50.1817795123
M30,19,2025.09.26 14:00,GBPUSD,42.4171238000
M30,19,2025.09.26 14:00,NZDCAD,49.3764612759
M30,19,2025.09.26 14:00,NZDCHF,48.1146438196
M30,19,2025.09.26 14:00,NZDJPY,24.0655499502
M30,19,2025.09.26 14:00,NZDUSD,43.5282901356
M30,19,2025.09.26 14:00,USDCAD,59.2678686622
M30,19,2025.09.26 14:00,USDCHF,58.5022236424
M30,19,2025.09.26 14:00,USDJPY,51.4908039803
M30,20,2025.09.26 13:30,AUDCAD,28.4222521563
M30,20,2025.09.26 13:30,AUDCHF,43.9965331549
M30,20,2025.09.26 13:30,AUDJPY,29.1970152172
M30,20,2025.09.26 13:30,AUDNZD,23.3363509369
M30,20,2025.09.26 13:30,AUDUSD,20.0000000000
M30,20,2025.09.26 13:30,CADCHF,63.5011947707
M30,20,2025.09.26 13:30,CADJPY,53.9704646694
M30,20,2025.09.26 13:30,CHFJPY,42.8337140017
M30,20,2025.09.26 13:30,EURAUD,53.2577520225
M30,20,2025.09.26 13:30,EURCAD,36.3038793248
M30,20,2025.09.26 13:30,EURCHF,37.2544384610
M30,20,2025.09.26 13:30,EURGBP,20.6847462428
M30,20,2025.09.26 13:30,EURJPY,40.7797536791
M30,20,2025.09.26 13:30,EURNZD,49.6713406663
M30,20,2025.09.26 13:30,EURUSD,20.0000000000
M30,20,2025.09.26 13:30,GBPAUD,75.4820570703
M30,20,2025.09.26 13:30,GBPCAD,48.4458466905
M30,20,2025.09.26 13:30,GBPCHF,81.2231863058
M30,20,2025.09.26 13:30,GBPJPY,63.5696065566
M30,20,2025.09.26 13:30,GBPNZD,61.3573599974
M30,20,2025.09.26 13:30,GBPUSD,34.2913971776
M30,20,2025.09.26 13:30,NZDCAD,28.9956933339
M30,20,2025.09.26 13:30,NZDCHF,52.1346693613
M30,20,2025.09.26 13:30,NZDJPY,42.1780916575
M30,20,2025.09.26 13:30,NZDUSD,20.0000000000
M30,20,2025.09.26 13:30,USDCAD,76.6666666667
M30,20,2025.09.26 13:30,USDCHF,80.0000000000
M30,20,2025.09.26 13:30,USDJPY,73.3333333333
M30,21,2025.09.26 13:00,AUDCAD,24.6311390818
M30,21,2025.09.26 13:00,AUDCHF,21.3879265619
M30,21,2025.09.26 13:00,AUDJPY,34.8123670112
M30,21,2025.09.26 13:00,AUDNZD,46.1146558689
M30,21,2025.09.26 13:00,AUDUSD,13.3333333333
M30,21,2025.09.26 13:00,CADCHF,33.9954983133
M30,21,2025.09.26 13:00,CADJPY,47.2675439038
M30,21,2025.09.26 13:00,CHFJPY,66.7788851154
M30,21,2025.09.26 13:00,EURAUD,65.9866892586
M30,21,2025.09.26 13:00,EURCAD,64.4706440147
M30,21,2025.09.26 13:00,EURCHF,52.3185550200
M30,21,2025.09.26 13:00,EURGBP,47.0220635998
M30,21,2025.09.26 13:00,EURJPY,67.4973631283
M30,21,2025.09.26 13:00,EURNZD,80.0000000000
M30,21,2025.09.26 13:00,EURUSD,35.5856171738
M30,21,2025.09.26 13:00,GBPAUD,55.2482816243
M30,21,2025.09.26 13:00,GBPCAD,52.2584140135
M30,21,2025.09.26 13:00,GBPCHF,45.9610641955
M30,21,2025.09.26 13:00,GBPJPY,61.5587621471
M30,21,2025.09.26 13:00,GBPNZD,68.3328738332
M30,21,2025.09.26 13:00,GBPUSD,34.6459595817
M30,21,2025.09.26 13:00,NZDCAD,36.7937937183
M30,21,2025.09.26 13:00,NZDCHF,24.7349738090
M30,21,2025.09.26 13:00,NZDJPY,26.9361866690
M30,21,2025.09.26 13:00,NZDUSD,13.3333333333
M30,21,2025.09.26 13:00,USDCAD,86.6666666667
M30,21,2025.09.26 13:00,USDCHF,77.5823374606
M30,21,2025.09.26 13:00,USDJPY,82.6155030542
M30,22,2025.09.26 12:30,AUDCAD,27.8277727153
M30,22,2025.09.26 12:30,AUDCHF,25.4311435133
M30,22,2025.09.26 12:30,AUDJPY,23.3333333333
M30,22,2025.09.26 12:30,AUDNZD,26.6820253492
M30,22,2025.09.26 12:30,AUDUSD,18.2907016760
M30,22,2025.09.26 12:30,CADCHF,34.4054039349
M30,22,2025.09.26 12:30,CADJPY,29.1153465001
M30,22,2025.09.26 12:30,CHFJPY,57.6792339754
M30,22,2025.09.26 12:30,EURAUD,73.3333333333
M30,22,2025.09.26 12:30,EURCAD,71.2457834913
M30,22,2025.09.26 12:30,EURCHF,72.3308311434
M30,22,2025.09.26 12:30,EURGBP,56.2896487430
M30,22,2025.09.26 12:30,EURJPY,66.7194727069
M30,22,2025.09.26 12:30,EURNZD,73.3333333333
M30,22,2025.09.26 12:30,EURUSD,54.5136606705
M30,22,2025.09.26 12:30,GBPAUD,70.5251531641
M30,22,2025.09.26 12:30,GBPCAD,59.4129932376
M30,22,2025.09.26 12:30,GBPCHF,58.0238615384
M30,22,2025.09.26 12:30,GBPJPY,48.5432112073
M30,22,2025.09.26 12:30,GBPNZD,56.7513123203
M30,22,2025.09.26 12:30,GBPUSD,45.4158806182
M30,22,2025.09.26 12:30,NZDCAD,40.6762029503
M30,22,2025.09.26 12:30,NZDCHF,31.5055192768
M30,22,2025.09.26 12:30,NZDJPY,26.4981572340
M30,22,2025.09.26 12:30,NZDUSD,27.4888558695
M30,22,2025.09.26 12:30,USDCAD,86.6666666667
M30,22,2025.09.26 12:30,USDCHF,58.7497171030
M30,22,2025.09.26 12:30,USDJPY,67.6519576564
M30,23,2025.09.26 12:00,AUDCAD,26.4525115271
M30,23,2025.09.26 12:00,AUDCHF,45.9092074924
M30,23,2025.09.26 12:00,AUDJPY,27.6140870117
M30,23,2025.09.26 12:00,AUDNZD,37.6659446672
M30,23,2025.09.26 12:00,AUDUSD,24.1851562933
M30,23,2025.09.26 12:00,CADCHF,59.0444247630
M30,23,2025.09.26 12:00,CADJPY,48.2470873330
M30,23,2025.09.26 12:00,CHFJPY,50.0585508941
M30,23,2025.09.26 12:00,EURAUD,85.4842870957
M30,23,2025.09.26 12:00,EURCAD,75.2286046295
M30,23,2025.09.26 12:00,EURCHF,84.6063361509
M30,23,2025.09.26 12:00,EURGBP,56.2309592042
M30,23,2025.09.26 12:00,EURJPY,72.8439674064
M30,23,2025.09.26 12:00,EURNZD,85.9149251173
M30,23,2025.09.26 12:00,EURUSD,62.7351179737
M30,23,2025.09.26 12:00,GBPAUD,64.7754399534
M30,23,2025.09.26 12:00,GBPCAD,62.5640907009
M30,23,2025.09.26 12:00,GBPCHF,66.6666666667
M30,23,2025.09.26 12:00,GBPJPY,59.3027218287
M30,23,2025.09.26 12:00,GBPNZD,64.9909565982
M30,23,2025.09.26 12:00,GBPUSD,50.3602783587
M30,23,2025.09.26 12:00,NZDCAD,39.2835437405
M30,23,2025.09.26 12:00,NZDCHF,28.6175733773
M30,23,2025.09.26 12:00,NZDJPY,26.2216738407
M30,23,2025.09.26 12:00,NZDUSD,31.3054323653
M30,23,2025.09.26 12:00,USDCAD,69.8625407051
M30,23,2025.09.26 12:00,USDCHF,58.3920796770
M30,23,2025.09.26 12:00,USDJPY,53.6456244377
M30,24,2025.09.26 11:30,AUDCAD,40.5385856116
M30,24,2025.09.26 11:30,AUDCHF,20.0000000000
M30,24,2025.09.26 11:30,AUDJPY,33.3333333333
M30,24,2025.09.26 11:30,AUDNZD,20.0000000000
M30,24,2025.09.26 11:30,AUDUSD,47.0335107939
M30,24,2025.09.26 11:30,CADCHF,18.5184135531
M30,24,2025.09.26 11:30,CADJPY,24.1203529559
M30,24,2025.09.26 11:30,CHFJPY,67.4424441177
M30,24,2025.09.26 11:30,EURAUD,73.3333333333
M30,24,2025.09.26 11:30,EURCAD,71.9137358041
M30,24,2025.09.26 11:30,EURCHF,48.2512502505
M30,24,2025.09.26 11:30,EURGBP,20.0000000000
M30,24,2025.09.26 11:30,EURJPY,66.4498452380
M30,24,2025.09.26 11:30,EURNZD,59.5585516049
M30,24,2025.09.26 11:30,EURUSD,67.1255262925
M30,24,2025.09.26 11:30,GBPAUD,73.3333333333
M30,24,2025.09.26 11:30,GBPCAD,80.0000000000
M30,24,2025.09.26 11:30,GBPCHF,80.0000000000
M30,24,2025.09.26 11:30,GBPJPY,84.4413358546
M30,24,2025.09.26 11:30,GBPNZD,73.3333333333
M30,24,2025.09.26 11:30,GBPUSD,71.5314368853
M30,24,2025.09.26 11:30,NZDCAD,69.7019057930
M30,24,2025.09.26 11:30,NZDCHF,30.4784093001
M30,24,2025.09.26 11:30,NZDJPY,41.1159044617
M30,24,2025.09.26 11:30,NZDUSD,58.2824425872
M30,24,2025.09.26 11:30,USDCAD,79.3889047847
M30,24,2025.09.26 11:30,USDCHF,29.6481701053
M30,24,2025.09.26 11:30,USDJPY,35.0979644907
M30,25,2025.09.26 11:00,AUDCAD,29.4005625255
M30,25,2025.09.26 11:00,AUDCHF,20.0000000000
M30,25,2025.09.26 11:00,AUDJPY,20.0000000000
M30,25,2025.09.26 11:00,AUDNZD,16.0376312828
M30,25,2025.09.26 11:00,AUDUSD,22.9274658027
M30,25,2025.09.26 11:00,CADCHF,33.4710394527
M30,25,2025.09.26 11:00,CADJPY,32.5419773559
M30,25,2025.09.26 11:00,CHFJPY,44.6765111782
M30,25,2025.09.26 11:00,EURAUD,86.6666666667
M30,25,2025.09.26 11:00,EURCAD,73.9283919209
M30,25,2025.09.26 11:00,EURCHF,70.7098750034
M30,25,2025.09.26 11:00,EURGBP,20.0000000000
M30,25,2025.09.26 11:00,EURJPY,53.7594560767
M30,25,2025.09.26 11:00,EURNZD,86.6666666667
M30,25,2025.09.26 11:00,EURUSD,67.5723785613
M30,25,2025.09.26 11:00,GBPAUD,86.6666666667
M30,25,2025.09.26 11:00,GBPCAD,84.9744349972
M30,25,2025.09.26 11:00,GBPCHF,73.3333333333
M30,25,2025.09.26 11:00,GBPJPY,69.8921202292
M30,25,2025.09.26 11:00,GBPNZD,86.6666666667
M30,25,2025.09.26 11:00,GBPUSD,80.4441530856
M30,25,2025.09.26 11:00,NZDCAD,50.2032487596
M30,25,2025.09.26 11:00,NZDCHF,28.7228925370
M30,25,2025.09.26 11:00,NZDJPY,23.8479773465
M30,25,2025.09.26 11:00,NZDUSD,45.6438501409
M30,25,2025.09.26 11:00,USDCAD,52.0122573763
M30,25,2025.09.26 11:00,USDCHF,31.5298267262
M30,25,2025.09.26 11:00,USDJPY,40.5515404567
M30,26,2025.09.26 10:30,AUDCAD,26.6666666667
M30,26,2025.09.26 10:30,AUDCHF,43.2234958973
M30,26,2025.09.26 10:30,AUDJPY,29.5326438270
M30,26,2025.09.26 10:30,AUDNZD,51.1857693943
M30,26,2025.09.26 10:30,AUDUSD,20.0000000000
M30,26,2025.09.26 10:30,CADCHF,62.6656884986
M30,26,2025.09.26 10:30,CADJPY,62.2390759011
M30,26,2025.09.26 10:30,CHFJPY,52.5748589553
M30,26,2025.09.26 10:30,EURAUD,80.0000000000
M30,26,2025.09.26 10:30,EURCAD,57.4696909325
M30,26,2025.09.26 10:30,EURCHF,78.7544863830
M30,26,2025.09.26 10:30,EURGBP,41.2716576064
M30,26,2025.09.26 10:30,EURJPY,66.6666666667
M30,26,2025.09.26 10:30,EURNZD,73.3333333333
M30,26,2025.09.26 10:30,EURUSD,49.3175505295
M30,26,2025.09.26 10:30,GBPAUD,80.0000000000
M30,26,2025.09.26 10:30,GBPCAD,52.2093059823
M30,26,2025.09.26 10:30,GBPCHF,86.6666666667
M30,26,2025.09.26 10:30,GBPJPY,59.3751716009
M30,26,2025.09.26 10:30,GBPNZD,80.0000000000
M30,26,2025.09.26 10:30,GBPUSD,44.8614479127
M30,26,2025.09.26 10:30,NZDCAD,28.3165638223
M30,26,2025.09.26 10:30,NZDCHF,33.3333333333
M30,26,2025.09.26 10:30,NZDJPY,38.4915339384
M30,26,2025.09.26 10:30,NZDUSD,22.2062247505
M30,26,2025.09.26 10:30,USDCAD,72.8905672761
M30,26,2025.09.26 10:30,USDCHF,69.5487723363
M30,26,2025.09.26 10:30,USDJPY,67.9340191185
M30,27,2025.09.26 10:00,AUDCAD,32.2179704140
M30,27,2025.09.26 10:00,AUDCHF,20.0000000000
M30,27,2025.09.26 10:00,AUDJPY,35.3934056281
M30,27,2025.09.26 10:00,AUDNZD,42.6333848579
M30,27,2025.09.26 10:00,AUDUSD,24.6386730455
M30,27,2025.09.26 10:00,CADCHF,37.3290818663
M30,27,2025.09.26 10:00,CADJPY,65.5866905623
M30,27,2025.09.26 10:00,CHFJPY,73.3333333333
M30,27,2025.09.26 10:00,EURAUD,84.4036088873
M30,27,2025.09.26 10:00,EURCAD,52.6317456898
M30,27,2025.09.26 10:00,EURCHF,49.2588316241
M30,27,2025.09.26 10:00,EURGBP,59.6317921324
M30,27,2025.09.26 10:00,EURJPY,80.0000000000
M30,27,2025.09.26 10:00,EURNZD,80.4084089175
M30,27,2025.09.26 10:00,EURUSD,47.5187194785
M30,27,2025.09.26 10:00,GBPAUD,73.3333333333
M30,27,2025.09.26 10:00,GBPCAD,56.3017233790
M30,27,2025.09.26 10:00,GBPCHF,52.7114998219
M30,27,2025.09.26 10:00,GBPJPY,80.0000000000
M30,27,2025.09.26 10:00,GBPNZD,73.3333333333
M30,27,2025.09.26 10:00,GBPUSD,50.9407070467
M30,27,2025.09.26 10:00,NZDCAD,41.1782959898
M30,27,2025.09.26 10:00,NZDCHF,26.6666666667
M30,27,2025.09.26 10:00,NZDJPY,46.7056919018
M30,27,2025.09.26 10:00,NZDUSD,33.9289354664
M30,27,2025.09.26 10:00,USDCAD,76.8975925912
M30,27,2025.09.26 10:00,USDCHF,49.2438605249
M30,27,2025.09.26 10:00,USDJPY,78.1775206537
M30,28,2025.09.26 09:30,AUDCAD,39.3773596591
M30,28,2025.09.26 09:30,AUDCHF,20.0000000000
M30,28,2025.09.26 09:30,AUDJPY,28.3901652235
M30,28,2025.09.26 09:30,AUDNZD,29.2157808450
M30,28,2025.09.26 09:30,AUDUSD,35.3600591904
M30,28,2025.09.26 09:30,CADCHF,20.0000000000
M30,28,2025.09.26 09:30,CADJPY,35.6371066311
M30,28,2025.09.26 09:30,CHFJPY,73.3333333333
M30,28,2025.09.26 09:30,EURAUD,73.0754666700
M30,28,2025.09.26 09:30,EURCAD,74.1898879416
M30,28,2025.09.26 09:30,EURCHF,32.9914098485
M30,28,2025.09.26 09:30,EURGBP,27.6300435183
M30,28,2025.09.26 09:30,EURJPY,54.6144821681
M30,28,2025.09.26 09:30,EURNZD,51.3811280749
M30,28,2025.09.26 09:30,EURUSD,69.0591729769
M30,28,2025.09.26 09:30,GBPAUD,86.2974240574
M30,28,2025.09.26 09:30,GBPCAD,86.6666666667
M30,28,2025.09.26 09:30,GBPCHF,73.0927281503
M30,28,2025.09.26 09:30,GBPJPY,86.6666666667
M30,28,2025.09.26 09:30,GBPNZD,80.5759406616
M30,28,2025.09.26 09:30,GBPUSD,84.4257475450
M30,28,2025.09.26 09:30,NZDCAD,67.7854496564
M30,28,2025.09.26 09:30,NZDCHF,20.0000000000
M30,28,2025.09.26 09:30,NZDJPY,63.5985346686
M30,28,2025.09.26 09:30,NZDUSD,66.8842234788
M30,28,2025.09.26 09:30,USDCAD,53.5263637910
M30,28,2025.09.26 09:30,USDCHF,22.6007757506
M30,28,2025.09.26 09:30,USDJPY,45.8839684360
M30,29,2025.09.26 09:00,AUDCAD,76.1214498385
M30,29,2025.09.26 09:00,AUDCHF,29.9538094058
M30,29,2025.09.26 09:00,AUDJPY,66.7295378521
M30,29,2025.09.26 09:00,AUDNZD,39.2842940136
M30,29,2025.09.26 09:00,AUDUSD,47.5537158791
M30,29,2025.09.26 09:00,CADCHF,15.9674334961
M30,29,2025.09.26 09:00,CADJPY,46.0810631270
M30,29,2025.09.26 09:00,CHFJPY,80.0000000000
M30,29,2025.09.26 09:00,EURAUD,74.9051299554
M30,29,2025.09.26 09:00,EURCAD,80.8473423898
M30,29,2025.09.26 09:00,EURCHF,49.2700722387
M30,29,2025.09.26 09:00,EURGBP,44.6745753355
M30,29,2025.09.26 09:00,EURJPY,77.8111288919
M30,29,2025.09.26 09:00,EURNZD,58.7579460989
M30,29,2025.09.26 09:00,EURUSD,52.1551632637
M30,29,2025.09.26 09:00,GBPAUD,76.1950172958
M30,29,2025.09.26 09:00,GBPCAD,78.0708847387
M30,29,2025.09.26 09:00,GBPCHF,44.1644909510
M30,29,2025.09.26 09:00,GBPJPY,80.0000000000
M30,29,2025.09.26 09:00,GBPNZD,60.2936076341
M30,29,2025.09.26 09:00,GBPUSD,66.4490615090
M30,29,2025.09.26 09:00,NZDCAD,75.7280380164
M30,29,2025.09.26 09:00,NZDCHF,32.7558821567
M30,29,2025.09.26 09:00,NZDJPY,76.3439945359
M30,29,2025.09.26 09:00,NZDUSD,49.8296103607
M30,29,2025.09.26 09:00,USDCAD,71.2501517159
M30,29,2025.09.26 09:00,USDCHF,18.5364782587
M30,29,2025.09.26 09:00,USDJPY,59.1359859652
M30,30,2025.09.26 08:30,AUDCAD,63.4466533502
M30,30,2025.09.26 08:30,AUDCHF,43.3833499388
M30,30,2025.09.26 08:30,AUDJPY,57.1252851816
M30,30,2025.09.26 08:30,AUDNZD,53.8723364376
M30,30,2025.09.26 08:30,AUDUSD,42.4511425609
M30,30,2025.09.26 08:30,CADCHF,33.5549440186
M30,30,2025.09.26 08:30,CADJPY,46.0933000649
M30,30,2025.09.26 08:30,CHFJPY,75.3940530001
M30,30,2025.09.26 08:30,EURAUD,51.1419329102
M30,30,2025.09.26 08:30,EURCAD,67.7925846020
M30,30,2025.09.26 08:30,EURCHF,43.7842706080
M30,30,2025.09.26 08:30,EURGBP,43.9536127853
M30,30,2025.09.26 08:30,EURJPY,65.1037597036
M30,30,2025.09.26 08:30,EURNZD,62.1860040066
M30,30,2025.09.26 08:30,EURUSD,48.5306817600
M30,30,2025.09.26 08:30,GBPAUD,63.2484767388
M30,30,2025.09.26 08:30,GBPCAD,71.4505228288
M30,30,2025.09.26 08:30,GBPCHF,62.3832865714
M30,30,2025.09.26 08:30,GBPJPY,73.7546082736
M30,30,2025.09.26 08:30,GBPNZD,64.5567015814
M30,30,2025.09.26 08:30,GBPUSD,57.3576142886
M30,30,2025.09.26 08:30,NZDCAD,54.4618689611
M30,30,2025.09.26 08:30,NZDCHF,39.4755768632
M30,30,2025.09.26 08:30,NZDJPY,59.1917969757
M30,30,2025.09.26 08:30,NZDUSD,46.8124432667
M30,30,2025.09.26 08:30,USDCAD,64.0780204300
M30,30,2025.09.26 08:30,USDCHF,48.8797986846
M30,30,2025.09.26 08:30,USDJPY,52.7267879466
M30,31,2025.09.26 08:00,AUDCAD,68.4068024134
M30,31,2025.09.26 08:00,AUDCHF,43.8265636227
M30,31,2025.09.26 08:00,AUDJPY,39.9025391426
M30,31,2025.09.26 08:00,AUDNZD,42.7806749898
M30,31,2025.09.26 08:00,AUDUSD,71.3299025733
M30,31,2025.09.26 08:00,CADCHF,34.2474103595
M30,31,2025.09.26 08:00,CADJPY,27.2364366797
M30,31,2025.09.26 08:00,CHFJPY,48.1305471353
M30,31,2025.09.26 08:00,EURAUD,51.7536700632
M30,31,2025.09.26 08:00,EURCAD,69.2687340962
M30,31,2025.09.26 08:00,EURCHF,48.8265014862
M30,31,2025.09.26 08:00,EURGBP,49.5291809632
M30,31,2025.09.26 08:00,EURJPY,49.3462934652
M30,31,2025.09.26 08:00,EURNZD,48.8629088247
M30,31,2025.09.26 08:00,EURUSD,72.8764415217
M30,31,2025.09.26 08:00,GBPAUD,65.8499362995
M30,31,2025.09.26 08:00,GBPCAD,77.6285802279
M30,31,2025.09.26 08:00,GBPCHF,62.3744590761
M30,31,2025.09.26 08:00,GBPJPY,62.4483062469
M30,31,2025.09.26 08:00,GBPNZD,48.5651943873
M30,31,2025.09.26 08:00,GBPUSD,80.5551061858
M30,31,2025.09.26 08:00,NZDCAD,70.9501565374
M30,31,2025.09.26 08:00,NZDCHF,45.0500353273
M30,31,2025.09.26 08:00,NZDJPY,53.8325026486
M30,31,2025.09.26 08:00,NZDUSD,73.9570863781
M30,31,2025.09.26 08:00,USDCAD,36.7416903942
M30,31,2025.09.26 08:00,USDCHF,25.0817319675
M30,31,2025.09.26 08:00,USDJPY,23.9572339679
M30,32,2025.09.26 07:30,AUDCAD,67.4080104124
M30,32,2025.09.26 07:30,AUDCHF,45.3518951415
M30,32,2025.09.26 07:30,AUDJPY,42.6180382353
M30,32,2025.09.26 07:30,AUDNZD,47.8518449689
M30,32,2025.09.26 07:30,AUDUSD,70.9992058163
M30,32,2025.09.26 07:30,CADCHF,29.8490371379
M30,32,2025.09.26 07:30,CADJPY,26.0322850796
M30,32,2025.09.26 07:30,CHFJPY,43.4423763857
M30,32,2025.09.26 07:30,EURAUD,66.1152902937
M30,32,2025.09.26 07:30,EURCAD,69.6848703859
M30,32,2025.09.26 07:30,EURCHF,51.5892893058
M30,32,2025.09.26 07:30,EURGBP,67.1053601958
M30,32,2025.09.26 07:30,EURJPY,45.9455227630
M30,32,2025.09.26 07:30,EURNZD,51.9111547759
M30,32,2025.09.26 07:30,EURUSD,73.3898390311
M30,32,2025.09.26 07:30,GBPAUD,51.0394126297
M30,32,2025.09.26 07:30,GBPCAD,69.2852023480
M30,32,2025.09.26 07:30,GBPCHF,48.7339361532
M30,32,2025.09.26 07:30,GBPJPY,43.3471984291
M30,32,2025.09.26 07:30,GBPNZD,50.2261143531
M30,32,2025.09.26 07:30,GBPUSD,72.5469507198
M30,32,2025.09.26 07:30,NZDCAD,67.4196527647
M30,32,2025.09.26 07:30,NZDCHF,55.9395519114
M30,32,2025.09.26 07:30,NZDJPY,42.9633991461
M30,32,2025.09.26 07:30,NZDUSD,71.3174647091
M30,32,2025.09.26 07:30,USDCAD,35.6756445999
M30,32,2025.09.26 07:30,USDCHF,19.9021106189
M30,32,2025.09.26 07:30,USDJPY,19.4662419756
M30,33,2025.09.26 07:00,AUDCAD,46.0394301379
M30,33,2025.09.26 07:00,AUDCHF,38.9496480544
M30,33,2025.09.26 07:00,AUDJPY,40.0518573182
M30,33,2025.09.26 07:00,AUDNZD,42.5508696419
M30,33,2025.09.26 07:00,AUDUSD,48.7225933099
M30,33,2025.09.26 07:00,CADCHF,52.7012421961
M30,33,2025.09.26 07:00,CADJPY,51.5134217548
M30,33,2025.09.26 07:00,CHFJPY,65.1142254404
M30,33,2025.09.26 07:00,EURAUD,72.8710323733
M30,33,2025.09.26 07:00,EURCAD,56.0427037708
M30,33,2025.09.26 07:00,EURCHF,52.4058123787
M30,33,2025.09.26 07:00,EURGBP,67.2108368329
M30,33,2025.09.26 07:00,EURJPY,68.6009309946
M30,33,2025.09.26 07:00,EURNZD,52.7665173472
M30,33,2025.09.26 07:00,EURUSD,59.0893054154
M30,33,2025.09.26 07:00,GBPAUD,71.3064603532
M30,33,2025.09.26 07:00,GBPCAD,49.2539559824
M30,33,2025.09.26 07:00,GBPCHF,43.1201106361
M30,33,2025.09.26 07:00,GBPJPY,53.4234853182
M30,33,2025.09.26 07:00,GBPNZD,52.0085024439
M30,33,2025.09.26 07:00,GBPUSD,52.2722039540
M30,33,2025.09.26 07:00,NZDCAD,55.0009347867
M30,33,2025.09.26 07:00,NZDCHF,39.1985984846
M30,33,2025.09.26 07:00,NZDJPY,58.6806450744
M30,33,2025.09.26 07:00,NZDUSD,54.1574370383
M30,33,2025.09.26 07:00,USDCAD,35.8251114526
M30,33,2025.09.26 07:00,USDCHF,42.8593696524
M30,33,2025.09.26 07:00,USDJPY,43.9180886101
M30,34,2025.09.26 06:30,AUDCAD,74.3007661286
M30,34,2025.09.26 06:30,AUDCHF,66.3478298672
M30,34,2025.09.26 06:30,AUDJPY,68.4767389647
M30,34,2025.09.26 06:30,AUDNZD,74.0058121524
M30,34,2025.09.26 06:30,AUDUSD,75.1259539378
M30,34,2025.09.26 06:30,CADCHF,50.9546230339
M30,34,2025.09.26 06:30,CADJPY,48.6152993664
M30,34,2025.09.26 06:30,CHFJPY,64.4996062640
M30,34,2025.09.26 06:30,EURAUD,49.5873197053
M30,34,2025.09.26 06:30,EURCAD,70.4827247508
M30,34,2025.09.26 06:30,EURCHF,66.9393248141
M30,34,2025.09.26 06:30,EURGBP,56.8054549588
